year,state_abbr,state_name,total crimes,total crimes_per_population,population,violent_crime,violent_crime_per_pipulation,homicide,homicity_per_populaiton,rape_revised,rape_revised_per_population,robbery,robbery_per_population,aggravated_assault,,property_crime,property_crime_per_population,burglary,burglary_per_population,larceny,larceny_per_population,motor_vehicle_theft,motor_vehicle_theft_per_population,https://cde.ucr.cjis.gov/LATEST/webapp/#
2019,RI,Rhode Island,37338,0.03528584578,1058158,2357,0.002227455635,26,0.00002457099979,498,0.0004706291499,421,0.000397861189,1412,0.001334394297,16312,0.01541546726,2321,0.002193434251,12628,0.01193394559,1363,0.001288087412,
2020,RI,Rhode Island,31212,0.0295253636,1057125,2440,0.002308147097,32,0.0000302707816,407,0.0003850065035,336,0.0003178432068,1665,0.001575026605,13166,0.0124545347,1763,0.001667730874,9894,0.009359347286,1509,0.001427456545,
2021,RI,Rhode Island,31346,0.02857468425,1096985,2199,0.002004585295,37,0.00003372881124,461,0.0004202427563,277,0.0002525102896,1424,0.001298103438,13474,0.01228275683,1507,0.001373765366,10315,0.00940304562,1652,0.001505945842,
2022,RI,Rhode Island,"31,942",0.02920454151,"1,093,734","1,897",0.001734425372,18,0.00001645738361,424,0.0003876628138,269,0.000245946455,"1,186",0.00108435872,"14,074",0.01286784538,"1,405",0.00128459022,"10,918",0.009982317456,"1,751",0.001600937705,
2023,RI,Rhode Island,"28,248",0.02577461627,"1,095,962","1,839",0.001677977886,28,0.00002554833106,402,0.0003668010387,241,0.0002198981352,"1,168",0.001065730381,"12,285",0.01120933025,"1,297",0.001183435192,"9,452",0.008624386612,"1,536",0.001401508446,
2013,SC,South Carolina,396787,0.08315023128,4771929,24263,0.005084526614,305,0.00006391545222,2233,0.0004679449338,3965,0.0008309008789,17760,0.003721765349,173261,0.0363083776,40930,0.008577244129,119730,0.02509048228,12601,0.002640651192,
2014,SC,South Carolina,386160,0.07996421738,4829160,24038,0.004977677277,322,0.00006667826289,2185,0.000452459641,4018,0.0008320287586,17513,0.003626510615,168281,0.03484684707,37163,0.007695541254,118173,0.0244707154,12945,0.002680590413,
2015,SC,South Carolina,376273,0.07687145264,4894834,24448,0.004994653547,407,0.00008314888717,2439,0.000498280432,3950,0.0008069732293,17652,0.003606250999,162830,0.03326568378,34942,0.007138546476,114778,0.02344880337,13110,0.002678333933,
2016,SC,South Carolina,375128,0.07563335942,4959822,25137,0.005068125429,358,0.00007218000969,2491,0.0005022357657,4071,0.000820795585,18217,0.003672914068,161534,0.0325685075,33149,0.006683505981,114455,0.02307643298,13930,0.002808568533,
2017,SC,South Carolina,371560,0.07399796743,5021219,25412,0.005060922457,380,0.00007567883416,2576,0.0005130228337,3884,0.0007735173471,18572,0.003698703442,160368,0.03193806126,31165,0.006206660176,114931,0.02288906339,14272,0.002842337687,
2018,SC,South Carolina,363586,0.07151354128,5084156,25463,0.00500830423,411,0.00008083937629,2650,0.0005212271221,3592,0.0007065086122,18810,0.003699729119,156330,0.03074846641,29957,0.005892226753,111427,0.02191651869,14946,0.002939720968,
2019,SC,South Carolina,356554,0.06913039955,5157702,26307,0.005100527328,455,0.00008821758217,2528,0.0004901407642,3325,0.0006446669466,19999,0.003877502035,151970,0.02946467245,27439,0.005320004917,109366,0.0212044046,15165,0.002940262931,
2020,SC,South Carolina,339356,0.0650351473,5218040,27691,0.005306781857,549,0.0001052119187,2086,0.0003997669623,3122,0.0005983089436,21934,0.004203494032,141987,0.02721079179,23377,0.004480034649,103892,0.01991015784,14718,0.002820599305,
2021,SC,South Carolina,312388,0.06015251289,5193266,26685,0.005138384978,590,0.0001136086617,2307,0.0004442291229,2580,0.0004967971985,21208,0.004083749995,129509,0.02493787147,20125,0.003875210706,94584,0.01821281637,14800,0.002849844395,
2022,SC,South Carolina,"299,066",0.05661304569,"5,282,634","26,361",0.004990124245,559,0.0001058184232,"2,114",0.0004001791531,"2,149",0.0004068046357,"21,539",0.004077322033,"123,172",0.0233163986,"18,814",0.003561480882,"90,999",0.01722606563,"13,359",0.002528852084,
2023,SC,South Carolina,"286,316",0.05328241732,"5,373,555","25,312",0.004710475653,482,0.00008969853291,"1,958",0.0003643770279,"2,108",0.0003922915091,"20,764",0.003864108584,"117,846",0.02193073301,"17,263",0.003212584593,"86,930",0.01617737234,"13,653",0.002540776078,
2013,SD,South Dakota,38468,0.04549680075,845510,2733,0.00323236863,18,0.00002128892621,507,0.0005996380883,156,0.0001845040272,2052,0.002426937588,16274,0.01924755473,3383,0.004001135409,11955,0.01413939516,936,0.001107024163,
2014,SD,South Dakota,38010,0.04454449997,853304,2801,0.003282534712,23,0.00002695405155,478,0.000560175506,199,0.0002332111416,2101,0.002462194013,16036,0.0187928335,2817,0.003301285357,12209,0.01430791371,1010,0.001183634437,
2015,SD,South Dakota,40449,0.04714780766,857919,3302,0.003848848201,33,0.00003846516979,500,0.0005828056029,215,0.0002506064092,2554,0.002976971019,16739,0.01951116597,2969,0.00346069967,12576,0.01465872652,1194,0.00139173978,
2016,SD,South Dakota,42072,0.04883337086,861542,3636,0.004220339809,28,0.00003249986652,526,0.0006105332067,274,0.0003180344081,2808,0.003259272328,17207,0.01997232869,3002,0.003484449975,12705,0.01474681443,1500,0.001741064278,
2017,SD,South Dakota,40682,0.04658496758,873286,3753,0.004297561166,27,0.00003091770623,575,0.0006584326326,264,0.0003023064609,2887,0.003305904366,16588,0.01899492263,2835,0.003246359154,12285,0.01406755633,1468,0.001681007139,
2018,SD,South Dakota,37348,0.04250379539,878698,3483,0.003963819196,12,0.00001365656915,617,0.0007021752639,222,0.0002526465293,2632,0.002995340834,15191,0.0172880785,2502,0.002847394668,11237,0.01278823896,1452,0.001652444867,
2019,SD,South Dakota,38418,0.04330608808,887127,3523,0.003971246507,16,0.00001803574911,647,0.0007293206046,190,0.0002141745207,2670,0.003009715633,15686,0.01768179753,2662,0.003000697758,11265,0.01269829461,1759,0.001982805168,
2020,SD,South Dakota,43888,0.04916227651,892717,4476,0.005013906983,40,0.00004480703291,599,0.0006709853179,274,0.0003069281754,3563,0.003991186457,17468,0.01956723127,3036,0.003400853798,12117,0.01357317044,2315,0.00259320703,
2021,SD,South Dakota,37098,0.04139644083,896164,3511,0.003917809687,27,0.000030128414,591,0.0006594775063,176,0.0001963926246,2717,0.003031811142,15038,0.01678041073,2417,0.002697050986,10528,0.01174784972,2093,0.002335510018,
2022,SD,South Dakota,"38,514",0.04233126407,"909,824","3,448",0.00378974395,40,0.00004396454699,509,0.0005594488604,230,0.0002527961452,"2,669",0.002933534398,"15,809",0.01737588808,"2,391",0.002627980796,"11,217",0.01232875809,"2,201",0.002419149198,
2023,SD,South Dakota,"36,186",0.03936178776,"919,318","3,215",0.003497157676,27,0.0000293695979,462,0.0005025464529,188,0.0002044994224,"2,538",0.002760742202,"14,878",0.0161837362,"2,042",0.002221211811,"10,585",0.01151397014,"2,251",0.002448554254,
2013,TN,Tennessee,493396,0.07593898298,6497269,38063,0.005858307544,335,0.00005156012472,2500,0.0003847770502,7333,0.001128628044,27895,0.004293342326,207683,0.03196466084,51334,0.007900858037,144443,0.02223134058,11906,0.001832462224,
2014,TN,Tennessee,483670,0.07386779548,6547779,39989,0.006107261714,369,0.00005635498694,2595,0.000396317591,7268,0.001109994702,29757,0.004544594434,200911,0.03068383951,46798,0.007147156311,141464,0.02160488312,12649,0.001931800081,
2015,TN,Tennessee,475758,0.07213858381,6595056,40816,0.006188878457,418,0.00006338081132,2801,0.0004247120874,7499,0.001137063885,30098,0.004563721673,196047,0.02972635865,43753,0.006634212052,139259,0.02111566604,13035,0.001976480564,
2016,TN,Tennessee,469372,0.07058858207,6649404,42459,0.006385384314,495,0.00007444276209,2803,0.0004215415397,7829,0.001177398756,31332,0.004712001256,191199,0.0287543064,40607,0.006106863111,135353,0.02035565894,15239,0.002291784346,
2017,TN,Tennessee,483936,0.07213457441,6708794,43940,0.006549612345,538,0.00008019325083,3028,0.0004513478876,7867,0.001172639971,32507,0.004845431235,198028,0.02951767486,38819,0.005786285881,140636,0.02096293313,18573,0.002768455851,
2018,TN,Tennessee,471168,0.0695796921,6771631,42687,0.006303798893,508,0.00007501885439,3011,0.0004446491547,7222,0.001066508202,31946,0.004717622682,192897,0.02848604716,33538,0.004952721139,138710,0.0204839868,20649,0.003049339221,
2019,TN,Tennessee,445418,0.06521183106,6830325,40908,0.005989173282,515,0.00007539904763,2943,0.0004308726159,6164,0.0009024460769,31286,0.004580455542,181801,0.02661674225,29969,0.004387638948,132540,0.01940464034,19292,0.002824462965,
2020,TN,Tennessee,436006,0.06331007833,6886834,46328,0.006727038869,663,0.00009627065209,2678,0.000388857928,5575,0.0008095156642,37412,0.005432394624,171675,0.0249280003,26479,0.003844872695,124098,0.01801960088,21098,0.003063526724,
2021,TN,Tennessee,408012,0.05855215961,6968351,46813,0.006717945178,709,0.0001017457358,3017,0.0004329575247,4940,0.0007089195134,38147,0.005474322404,157193,0.02255813463,23622,0.003389898127,112838,0.01619292714,20733,0.002975309367,
2022,TN,Tennessee,"418,662",0.05937340412,"7,051,339","44,944",0.006373824886,647,0.00009175562258,"2,878",0.0004081494309,"4,860",0.0006892307972,"36,559",0.005184689036,"164,387",0.02331287717,"22,819",0.003236122955,"115,676",0.01640482751,"25,892",0.003671926708,
2023,TN,Tennessee,"426,166",0.05980027472,"7,126,489","44,769",0.006282055582,703,0.00009864605137,"2,678",0.0003757811175,"5,095",0.0007149383097,"36,293",0.005092690103,"168,314",0.02361808178,"21,145",0.002967099227,"115,002",0.01613725917,"32,167",0.004513723378,
2013,TX,Texas,1949702,0.07355801334,26505637,108757,0.004103164923,1140,0.00004300971903,10456,0.0003944821247,31810,0.001200122072,65351,0.002465551007,862289,0.03253228738,191062,0.007208353453,605440,0.02284193359,65787,0.002482000338,
2014,TX,Texas,1854852,0.06875149699,26979078,109711,0.004066521473,1192,0.00004418238459,11636,0.0004312971703,31021,0.001149816906,65862,0.002441225011,813515,0.03015355084,168085,0.006230198082,577018,0.02138761006,68412,0.002535742697,
2015,TX,Texas,1793795,0.0653962307,27429639,113193,0.004126667507,1317,0.00004801375621,12323,0.0004492585557,31924,0.001163850534,67629,0.002465544661,779234,0.02840846721,153067,0.005580350511,558653,0.02036676458,67514,0.002461352116,
2016,TX,Texas,1791817,0.06421164168,27904862,121064,0.004338455428,1478,0.00005296568032,13446,0.0004818515139,33298,0.001193268757,72842,0.002610369476,769892,0.02758988738,148796,0.005332260736,552106,0.01978529763,68990,0.002472329016,
2017,TX,Texas,1694254,0.05981961406,28322717,123984,0.004377546123,1405,0.00004960682268,14536,0.0005132275975,32120,0.001134071989,75923,0.002680639714,723143,0.02553226091,133458,0.00471204793,521767,0.01842220858,67918,0.0023980044,
2018,TX,Texas,1598680,0.0558419313,28628666,118197,0.004128624086,1327,0.00004635214229,15098,0.0005273735074,28339,0.0009898819596,73433,0.002565016477,681143,0.02379234156,117897,0.004118145079,493238,0.01722881534,70008,0.002445381144,
2019,TX,Texas,1639136,0.05654768168,28986794,122263,0.004217886255,1432,0.00004940180691,15303,0.0005279300636,29126,0.001004802394,76402,0.002635751991,697305,0.02405595458,114494,0.003949867654,504461,0.01740313192,78350,0.002702955008,
2020,TX,Texas,1580488,0.05382994357,29360759,131084,0.00446459848,1931,0.00006576805457,13509,0.0004601039094,26834,0.0009139409509,88810,0.003024785565,659160,0.0224503733,108851,0.003707363287,466033,0.01587264825,84276,0.002870361764,
2021,TX,Texas,1551824,0.05249944653,29558864,133909,0.004530248524,2087,0.00007060487846,16281,0.0005507992459,22606,0.0007647790524,92935,0.003144065347,642003,0.02171947474,98387,0.003328510866,454208,0.01536621976,89408,0.003024744117,
2022,TX,Texas,"1,648,902",0.0549092741,"30,029,572","131,000",0.004362366537,"2,075",0.00006909855392,"15,818",0.0005267474342,"21,210",0.0007063037728,"91,897",0.003060216776,"693,451",0.02309227051,"100,892",0.003359754844,"492,828",0.01641142271,"99,731",0.003321092955,
2023,TX,Texas,"1,613,220",0.05288673511,"30,503,301","123,856",0.004060413003,"1,845",0.00006048525699,"15,097",0.0004949300405,"21,000",0.0006884500796,"85,914",0.002816547625,"682,754",0.02238295455,"92,693",0.003038785868,"465,016",0.01524477629,"125,045",0.00409939239,
2013,US,United States Total,19754075,0.06241462591,316497531,1168298,0.003691333693,14319,0.00004524205909,113695,0.0003592287107,345093,0.001090349738,726777,0.002296311752,8651892,0.02733636491,1932139,0.006104752204,6019465,0.01901899513,700288,0.002212617576,
2014,US,United States Total,18842091,0.05908326662,318907401,1153022,0.003615538543,14164,0.00004441414641,118027,0.0003700980273,322905,0.001012535297,731089,0.002292480506,8209010,0.02574104575,1713153,0.005371944943,5809054,0.0182154882,686803,0.002153612609,
2015,US,United States Total,18572984,0.05787840369,320896618,1199310,0.003737371891,15883,0.00004949569148,126134,0.0003930674022,328109,0.001022475718,764057,0.002381006708,8024115,0.02500529625,1587564,0.004947275574,5723488,0.01783592496,713063,0.002222095716,
2016,US,United States Total,18525242,0.05728170078,323405935,1285606,0.003975208433,17413,0.0000538425493,132414,0.0004094358998,332797,0.001029038011,802982,0.002482891973,7928530,0.02451572201,1516405,0.004688859529,5644835,0.01745433336,767290,0.002372529125,
2021,US,United States Total,14737518,0.04438589593,332031554,1284885,0.003869767751,22536,0.00006787306727,140902,0.0004243632821,217550,0.0006552088119,903897,0.00272232259,6083874,0.01832318021,899369,0.002708685332,4334764,0.01305527727,849741,0.00255921761,
2022,US,United States Total,"15,747,772",0.04724980477,"333,287,557","1,295,605",0.003887348846,"21,781",0.00006535197472,"140,384",0.0004212098443,"223,511",0.0006706250963,"909,929",0.00273016193,"6,578,281",0.01973755354,"908,900",0.002727074506,"4,721,262",0.01416573137,"948,119",0.002844747666,
2023,US,United States Total,"15,345,924",0.04582036878,"334,914,895","1,253,813",0.003743676435,"19,252",0.00005748326004,"127,216",0.0003798457516,"222,795",0.0006652286994,"884,550",0.002641118724,"6,419,149",0.01916650796,"839,563",0.002506795047,"4,512,064",0.01347227032,"1,067,522",0.003187442589,
2013,UT,Utah,190882,0.06575818343,2902787,6644,0.002288834834,51,0.00001756932217,1522,0.0005243236931,1247,0.0004295871519,3824,0.001317354666,88334,0.030430755,13727,0.004728903636,67115,0.02312088348,7492,0.002580967877,
2014,UT,Utah,184988,0.0628249705,2944498,6464,0.002195280825,66,0.00002241468665,1547,0.0005253866703,1313,0.0004459164177,3538,0.001201563051,85473,0.02902803806,11656,0.003958569508,66487,0.02258007986,7330,0.002489388684,
2015,UT,Utah,195117,0.0652427313,2990632,7138,0.002386786472,57,0.00001905951652,1704,0.0005697792306,1329,0.0004443876746,4048,0.00135356005,89797,0.03002609482,12606,0.004215162548,68464,0.02289281998,8727,0.002918112292,
2016,UT,Utah,197080,0.06473693149,3044321,7406,0.002432726378,74,0.00002430755495,1560,0.0005124295368,1528,0.0005019181617,4244,0.001394071125,90561,0.02974752005,12938,0.004249880351,68261,0.02242240552,9362,0.003075234182,
2017,UT,Utah,187432,0.06040118358,3103118,7515,0.002421757729,74,0.00002384698229,1758,0.0005665269577,1498,0.0004827402632,4185,0.001348643526,86201,0.02777883406,11780,0.003796181776,64955,0.02093217209,9466,0.003050480194,
2018,UT,Utah,167690,0.05317499326,3153550,7551,0.002394444356,63,0.00001997748569,1854,0.0005879088646,1237,0.000392256346,4397,0.00139430166,76294,0.02419305227,10079,0.003196080608,58406,0.01852071475,7809,0.002476256917,
2019,UT,Utah,154114,0.04810976396,3203383,7588,0.002368745792,77,0.00002403708829,1865,0.0005821970086,1130,0.0003527520749,4516,0.00140975962,69469,0.02168613619,8658,0.002702767668,54078,0.01688152806,6733,0.002101840461,
2020,UT,Utah,177124,0.05450172145,3249879,8471,0.002606558583,102,0.0000313857839,1809,0.0005566361086,1362,0.0004190925262,5198,0.001599444164,80091,0.02464430214,9444,0.002905954345,60359,0.01857269148,10288,0.003165656321,
2021,UT,Utah,157498,0.04716761607,3339113,8653,0.00259140676,94,0.00002815118865,2177,0.00065196955,1103,0.0003303272456,5279,0.001580958776,70096,0.02099240128,7988,0.002392252074,53536,0.01603300038,8572,0.002567148821,
2022,UT,Utah,"145,228",0.04295669664,"3,380,800","8,244",0.0024384761,75,0.00002218409844,"2,093",0.0006190842404,995,0.0002943090393,"5,081",0.001502898722,"64,370",0.01903987222,"6,903",0.00204182442,"50,412",0.01491126361,"7,055",0.002086784193,
2023,UT,Utah,"127,384",0.0372714787,"3,417,734","7,936",0.002322006335,68,0.00001989622364,"1,859",0.0005439276433,901,0.0002636249632,"5,108",0.001494557505,"55,756",0.01631373302,"5,798",0.001696445657,"44,906",0.01313911498,"5,052",0.00147817238,
2013,VT,Vermont,29427,0.04694387059,626855,775,0.001236330571,10,0.00001595265253,136,0.0002169560744,75,0.000119644894,554,0.00088377695,13882,0.02214547224,3352,0.005347329127,10193,0.01626053872,337,0.0005376043902,
2014,VT,Vermont,20813,0.0332069174,626767,643,0.001025899577,10,0.00001595489233,117,0.0001866722402,72,0.0001148752248,444,0.0007083972194,9721,0.01550975083,2092,0.003337763475,7375,0.01176673309,254,0.0004052542651,
2015,VT,Vermont,19726,0.03150675304,626088,747,0.001193123011,10,0.0000159721956,150,0.000239582934,105,0.0001677080538,482,0.000769859828,9064,0.01447719809,2034,0.003248744585,6834,0.01091539847,196,0.0003130550338,
2016,VT,Vermont,21232,0.03406090279,623354,851,0.001365195379,14,0.00002245914841,170,0.0002727182307,78,0.0001251295412,589,0.0009448884582,9705,0.01556900253,1884,0.003022359686,7637,0.01225146546,184,0.0002951773791,
2017,VT,Vermont,20842,0.03337256315,624525,1082,0.001732516713,17,0.00002722068772,254,0.0004067090989,100,0.0001601216925,711,0.001138465234,9339,0.01495376486,1945,0.003114366919,7169,0.01147912413,225,0.0003602738081,
2018,VT,Vermont,18732,0.03000201807,624358,1155,0.001849900218,11,0.00001761809731,326,0.0005221363384,73,0.0001169201003,745,0.001193225681,8211,0.01315110882,1496,0.002396061234,6451,0.01033221325,264,0.0004228343354,
2019,VT,Vermont,20522,0.03288539627,624046,1293,0.002071962644,11,0.00001762690571,298,0.0004775289001,71,0.0001137736641,913,0.001463033174,8968,0.01437073549,1286,0.002060745522,7378,0.01182284639,304,0.000487143576,
2020,VT,Vermont,17334,0.02780794646,623347,1081,0.001734186577,14,0.00002245940062,213,0.000341703738,64,0.0001026715457,790,0.001267351892,7586,0.01216978665,961,0.001541677428,6361,0.0102045891,264,0.000423520126,
2021,VT,Vermont,20416,0.03155623427,646972,1255,0.001939805741,9,0.00001391095751,283,0.0004374223305,69,0.0001066506742,894,0.001381821779,8953,0.0138383114,1176,0.001817698448,7299,0.01128178654,478,0.0007388264098,
2022,VT,Vermont,"24,870",0.03843514706,"647,064","1,446",0.002234709395,22,0.000033999728,267,0.0004126330626,92,0.0001421806807,"1,065",0.001645895924,"10,989",0.01698286414,"1,012",0.001563987488,"9,348",0.01444679352,629,0.0009720831324,
2023,VT,Vermont,"25,954",0.04008562638,"647,464","1,362",0.00210359186,16,0.00002471179865,198,0.0003058085083,94,0.0001451818171,"1,054",0.001627889736,"11,615",0.01793922133,898,0.001386949699,"10,124",0.01563639059,593,0.0009158810374,
2013,VA,Virginia,377302,0.04562107143,8270345,16355,0.00197754749,320,0.00003869246083,2350,0.0002841477593,4574,0.0005530603621,9111,0.001101646908,171558,0.02074375374,26717,0.003230457738,136215,0.01647029235,8626,0.001043003647,
2014,VA,Virginia,358599,0.04305893134,8328098,16522,0.001983886357,350,0.00004202640267,2416,0.0002901022538,4294,0.000515603923,9462,0.001136153777,161934,0.01944429568,23210,0.002786950874,131001,0.01573000222,7723,0.0009273425937,
2015,VA,Virginia,350783,0.0419216436,8367587,16705,0.001996393942,390,0.00004660841889,2499,0.0002986524072,4459,0.0005328895893,9357,0.001118243527,157803,0.01885884186,21542,0.002574457845,128064,0.01530477066,8197,0.0009796133581,
2016,VA,Virginia,353606,0.04202401128,8414380,18495,0.002198022908,482,0.00005728288953,2830,0.0003363289987,4826,0.0005735419603,10357,0.00123086906,157292,0.01869323705,20159,0.002395779606,127285,0.01512708007,9848,0.001170377378,
2017,VA,Virginia,340652,0.04024142587,8465207,17811,0.002104024154,470,0.000055521383,3026,0.000357463202,4331,0.0005116236378,9984,0.001179415932,152515,0.01801668878,18524,0.002188251274,123812,0.01462598611,10179,0.001202451399,
2018,VA,Virginia,320576,0.03770911836,8501286,17357,0.002041691104,417,0.00004905140234,3072,0.0003613570935,3610,0.0004246416366,10258,0.001206640972,142931,0.01681286808,15659,0.001841956617,116496,0.01370333853,10776,0.00126757293,
2019,VA,Virginia,317720,0.03713138869,8556642,17916,0.002093812035,447,0.00005224011943,2915,0.0003406710249,3520,0.000411376332,11034,0.001289524559,140944,0.01647188231,13972,0.001632883554,116656,0.01363338562,10316,0.001205613137,
2020,VA,Virginia,286078,0.03330142623,8590563,17925,0.002086591996,524,0.00006099716631,2279,0.0002652911107,2947,0.0003430508571,12175,0.001417252862,125114,0.01456412112,11465,0.00133460403,102796,0.01196615402,10853,0.001263363065,
2021,VA,Virginia,290008,0.03349841436,8657365,19526,0.002255420674,573,0.00006618642046,2851,0.0003293149821,2920,0.0003372850746,13182,0.001522634196,125478,0.0144937865,10508,0.001213764234,103506,0.01195583183,11464,0.001324190444,
2022,VA,Virginia,"338,938",0.03903188291,"8,683,619","20,624",0.002375046625,641,0.00007381714928,"2,791",0.0003214097717,"3,360",0.0003869354471,"13,832",0.001592884257,"148,845",0.01714089483,"10,944",0.001260304028,"123,805",0.01425730447,"14,096",0.001623286328,
2023,VA,Virginia,"330,310",0.03789828422,"8,715,698","20,589",0.002362289285,520,0.00005966246192,"2,595",0.0002977386321,"3,283",0.0003766766586,"14,191",0.001628211533,"144,566",0.01658685283,"10,665",0.001223654147,"118,839",0.01363505252,"15,062",0.001728146157,
2013,WA,Washington,560796,0.0804153638,6973742,20223,0.002899877856,167,0.00002394697137,2604,0.0003734006793,5829,0.0008358496773,11623,0.001666680528,259139,0.03715924679,58487,0.008386745595,172227,0.02469649723,28425,0.004076003959,
2014,WA,Washington,564883,0.07997589183,7063166,20185,0.002857783606,178,0.00002520116333,2780,0.0003935912026,5641,0.0007986503503,11586,0.00164034089,261257,0.03698865353,55381,0.007840818126,175317,0.02482130535,30559,0.004326530057,
2015,WA,Washington,541964,0.07569023042,7160290,20505,0.002863710827,218,0.00003044569424,2778,0.0003879731128,5450,0.000761142356,12059,0.001684149664,249474,0.03484132626,51114,0.007138537685,171393,0.02393660033,26967,0.003766188241,
2016,WA,Washington,556492,0.07643140289,7280934,22101,0.003035462209,195,0.00002678227821,3133,0.0004303019365,5649,0.0007758619979,13124,0.001802515996,254994,0.03502215512,49249,0.006764104715,173423,0.02381878479,32322,0.004439265622,
2017,WA,Washington,515378,0.06940714022,7425432,22483,0.003027837303,226,0.00003043593962,3300,0.0004444185874,5386,0.0007253450035,13571,0.001827637772,235206,0.03167573281,43687,0.005883428735,162154,0.021837652,29365,0.003954652066,
2018,WA,Washington,493950,0.0656510633,7523869,23719,0.003152500396,236,0.00003136684065,3610,0.0004798063337,5557,0.0007385827691,14316,0.001902744452,223256,0.02967303126,40434,0.005374096758,154941,0.02059326126,27881,0.003705673238,
2019,WA,Washington,461268,0.06058136933,7614024,23095,0.003033218703,205,0.00002692400234,3497,0.000459284079,5356,0.0007034388124,14037,0.001843571809,207539,0.02725746596,34976,0.004593628809,147778,0.0194086596,24785,0.003255177551,
2020,WA,Washington,465638,0.06052267777,7693612,22596,0.002936982005,301,0.00003912336624,2677,0.0003479510014,5183,0.0006736757715,14435,0.001876231866,210223,0.02732435688,40167,0.005220824757,142657,0.01854226597,27399,0.003561266152,
2021,WA,Washington,521918,0.0674247763,7740745,25987,0.003357170402,331,0.00004276074202,3105,0.0004011241812,5733,0.0007406263867,16818,0.002172659092,234972,0.03035521775,41322,0.005338245867,158035,0.02041599355,35615,0.00460097833,
2022,WA,Washington,"583,882",0.07499332758,"7,785,786","29,504",0.003789469682,400,0.00005137567357,"3,208",0.000412032902,"6,766",0.0008690195184,"19,130",0.002457041588,"262,437",0.03370719411,"43,987",0.005649654383,"168,550",0.02164842445,"49,900",0.006409115278,
2023,WA,Washington,"506,888",0.06487850831,"7,812,880","27,909",0.003572178249,373,0.00004774167784,"2,917",0.0003733578399,"6,416",0.0008212080564,"18,203",0.002329870675,"225,535",0.02886707591,"37,583",0.004810390023,"134,730",0.01724460122,"53,222",0.00681208466,
2013,WV,West Virginia,91539,0.0493845743,1853595,5657,0.00305190724,62,0.00003344851491,700,0.0003776445232,653,0.0003522883909,4242,0.002288525811,39929,0.0215413831,9908,0.00534528848,28055,0.015135453,1966,0.001060641618,
2014,WV,West Virginia,88681,0.0479680606,1848751,5850,0.003164298491,84,0.0000454360809,594,0.0003212980007,655,0.0003542932499,4517,0.00244327116,38282,0.02070695296,9368,0.005067204832,26954,0.01457957291,1960,0.001060175221,
2015,WV,West Virginia,90675,0.04925170541,1841053,6397,0.003474641958,85,0.00004616923033,710,0.0003856488651,783,0.0004253000864,4819,0.002617523776,38694,0.02101731998,9467,0.005142165924,26984,0.01465682954,2243,0.001218324513,
2016,WV,West Virginia,88318,0.04829717434,1828637,6633,0.003627291803,85,0.00004648270816,684,0.0003740490868,720,0.0003937358809,5144,0.002813024127,37282,0.02038786265,9127,0.004991149146,25657,0.01403066874,2498,0.001366044764,
2017,WV,West Virginia,78248,0.04306325425,1817048,6564,0.003612452726,98,0.00005393363301,793,0.0004364221529,673,0.0003703809696,5000,0.00275171597,32560,0.0179191744,7557,0.004158943517,21917,0.01206187178,3086,0.001698359097,
2018,WV,West Virginia,66598,0.03691089741,1804291,5411,0.002998961919,76,0.00004212180851,716,0.0003968317749,333,0.0001845600294,4286,0.002375448306,27888,0.01545648679,5916,0.003278850252,19783,0.0109644176,2189,0.001213218932,
2019,WV,West Virginia,66104,0.03682134595,1795263,5725,0.003188947803,100,0.00005570214503,818,0.0004556435464,347,0.0001932864433,4460,0.002484315669,27327,0.01522172517,5282,0.002942187301,19825,0.01104295025,2220,0.00123658762,
2020,WV,West Virginia,62656,0.03510558963,1784787,6352,0.003558968101,117,0.0000655540409,832,0.0004661620686,369,0.0002067473598,5034,0.002820504632,24976,0.01399382671,4877,0.002732538953,17828,0.009988867019,2271,0.001272420743,
2021,WV,West Virginia,58860,0.03296507584,1785526,5205,0.002915107369,108,0.00006048637768,945,0.0005292558047,210,0.0001176124011,3942,0.002207752785,24225,0.01356743055,3839,0.002150066703,18408,0.01030956704,1978,0.001107796806,
2022,WV,West Virginia,"57,752",0.03253347875,"1,775,156","5,213",0.002936643315,95,0.00005351642335,909,0.0005120676718,210,0.0001182994621,"3,999",0.002252759757,"23,663",0.01333009606,"3,561",0.002006020879,"18,428",0.01038105947,"1,674",0.0009430157124,
2023,WV,West Virginia,"51,704",0.02921012773,"1,770,071","4,699",0.002654695772,87,0.0000491505708,823,0.0004649531008,199,0.0001124248688,"3,590",0.002028167232,"21,153",0.01195036809,"3,156",0.001782979327,"16,355",0.009239742361,"1,642",0.0009276464051,
2013,WI,Wisconsin,284932,0.04961419674,5742953,16118,0.002806570069,163,0.00002838261083,1836,0.0003196961563,4834,0.0008417272438,9285,0.001616764058,125694,0.0218866496,24358,0.004241371991,93946,0.01635848317,7390,0.001286794442,
2014,WI,Wisconsin,275812,0.04788875014,5759432,16763,0.002910530066,159,0.00002760688901,1677,0.0002911745464,5101,0.0008856776154,9826,0.001706071015,120535,0.02092827904,21375,0.003711303476,89255,0.01549718792,9905,0.001719787646,
2015,WI,Wisconsin,264764,0.04590308659,5767891,17549,0.003042533224,240,0.00004160966287,1805,0.0003129393395,5234,0.0009074373978,10270,0.001780546824,114171,0.01979423675,19602,0.003398469215,83572,0.01448917811,10997,0.001906589428,
