state,year,Bodycam_Policy,kills_per_million,treatment,dem_majority,dem_governor,total crimes_per_population,violent_crime_per_population,homicide_per_population,rape_revised_per_population,robbery_per_population,property_crime_per_population,burglary_per_population,larceny_per_population,motor_vehicle_theft_per_population
AK,2013,0.0,5.43,0,0,0,0.07120564144,0.006387171944,4.611676494e-05,0.001254647281,0.0008450218987,0.02877007944,0.003956547156,0.02251447592,0.00229905637
AK,2014,0.0,2.72,0,0,0,0.06863750702,0.006355098596,5.562746423e-05,0.001046067681,0.0008534067073,0.02758850872,0.004273817374,0.02095527281,0.002359418544
AK,2015,0.0,5.42,0,0,0,0.07190097993,0.007307759564,7.997733524e-05,0.001219993249,0.00103157207,0.02820353283,0.004759329221,0.02067075229,0.00277345132
AK,2016,0.0,9.44,0,0,0,0.08420249163,0.008045614291,7.012603807e-05,0.001420052271,0.001146291007,0.03354721775,0.005465785236,0.02395883062,0.004122601892
AK,2017,0.0,10.82,0,0,0,0.0879740898,0.008567342448,8.380802016e-05,0.001451771188,0.001286858632,0.03541970245,0.00563271,0.02403668088,0.005750311577
AK,2018,0.0,10.88,0,0,0,0.08406573451,0.008916681063,6.393348741e-05,0.001648667803,0.001218817122,0.03311618619,0.00542074356,0.02225973591,0.005435706717
AK,2019,0.0,9.57,0,0,0,0.07535138215,0.008650455355,9.405632202e-05,0.001502174882,0.001125949594,0.02902523572,0.004850034692,0.02060787647,0.003567324561
AK,2020,0.0,12.28,0,0,0,0.06196745437,0.008378490012,6.701697855e-05,0.001548228974,0.0009737977291,0.02260523717,0.003795349295,0.01611689949,0.002692988383
AK,2021,0.0,10.89,0,0,0,0.05183728285,0.007590760874,6.129270399e-05,0.001590886184,0.0007355124479,0.01832788055,0.003149082925,0.01274207213,0.002436725499
AK,2022,0.0,10.91,0,0,0,0.05163151273,0.007670570338,9.542205858e-05,0.001383619849,0.0007565606073,0.01814518603,0.002739976254,0.01292559942,0.002479610351
AK,2023,0.0,9.54,0,0,0,0.05207483986,0.007263371175,8.453707769e-05,0.001183519088,0.0007744687117,0.01877404875,0.002495207293,0.01357910898,0.002699732481
AL,2013,0.0,4.35,0,0,0,0.07587656258,0.004309891858,7.157639353e-05,0.0004251141292,0.0009609027397,0.03347851343,0.008773279912,0.02252008483,0.002185148684
AL,2014,0.0,3.72,0,0,0,0.07243566425,0.004276773059,5.694935902e-05,0.0004137082059,0.0009702024859,0.03179404306,0.008196374596,0.02150519219,0.002092476267
AL,2015,0.0,3.71,0,0,0,0.069415261,0.004729623239,7.1695295e-05,0.0004196647009,0.0009501686797,0.02982874507,0.007265329247,0.02043357112,0.002129844712
AL,2016,0.0,5.14,0,0,0,0.069879818,0.005324094315,8.373546588e-05,0.0003939887399,0.0009642951562,0.0294738553,0.007004358565,0.02005906745,0.002410429283
AL,2017,0.0,5.33,0,0,0,0.06943131656,0.005224281659,8.594660234e-05,0.000410451435,0.0008682863191,0.02949137662,0.006414201086,0.02045221451,0.002624961027
AL,2018,0.0,3.27,0,0,0,0.06721756187,0.005230906027,7.836026942e-05,0.0004157390795,0.000828000027,0.02837787491,0.005953948304,0.01970832385,0.002715602757
AL,2019,0.0,3.06,0,0,0,0.06254934581,0.005046694506,7.946266935e-05,0.0004317471702,0.0007991092031,0.0262279784,0.005054029521,0.01858713336,0.002586815513
AL,2020,0.0,4.17,0,0,0,0.05180622619,0.004535579572,9.570190745e-05,0.0003267275312,0.0005417012426,0.02136753352,0.003994691084,0.01515280201,0.002220040426
AL,2021,0.0,5.35,0,0,0,0.03638170352,0.003483274539,9.426030022e-05,0.000271097376,0.00031090057,0.01470757722,0.002689983021,0.01009575342,0.001921840785
AL,2022,0.0,4.93,0,0,0,0.04546246415,0.004381297425,0.0001158781435,0.0003273360482,0.0003716771745,0.01834993465,0.002933608918,0.01321602051,0.002200305225
AL,2023,0.0,6.46,0,0,0,0.04205879336,0.004039371491,0.0001025747837,0.0002963706536,0.000358620236,0.01699002519,0.002546556032,0.01239765033,0.002045818825
AR,2013,0.0,5.41,0,0,0,0.08162155494,0.004632000176,5.340065872e-05,0.0005035884905,0.0007641701859,0.0359869743,0.01026407978,0.02380385059,0.001919043925
AR,2014,0.0,2.36,0,0,0,0.07708248015,0.004802424132,5.898541712e-05,0.0006121000999,0.0006865902553,0.03352124402,0.008364469207,0.02325744438,0.001899330431
AR,2015,0.0,1.68,0,0,0,0.07647959788,0.005295425933,6.346854596e-05,0.0006743113243,0.0007109148773,0.03270510667,0.007673649438,0.02307702899,0.001954428241
AR,2016,0.0,6.35,0,0,0,0.07727314254,0.005542744185,7.261821459e-05,0.0007409065765,0.0007111230691,0.03282611016,0.00796926342,0.02245174486,0.002405101881
AR,2017,0.0,5.0,0,0,0,0.07420253833,0.005659679314,8.291716575e-05,0.0007126214245,0.00066533533,0.03144158985,0.00744889189,0.02157677813,0.002415919829
AR,2018,0.0,6.98,0,0,0,0.07049196723,0.005616445047,7.376069572e-05,0.0007778098589,0.0005292828301,0.02962953857,0.006485625137,0.02071612332,0.002427790106
AR,2019,0.0,6.96,0,0,0,0.06857101243,0.005808370449,7.845123362e-05,0.0008010632294,0.0005216841527,0.02847713577,0.005861002289,0.02014011986,0.002476013618
AR,2020,0.0,4.64,0,0,0,0.06570683202,0.006719304463,0.0001059223461,0.0007345269231,0.0005203723979,0.02613411155,0.005231441976,0.01828496873,0.002617700845
AR,2021,0.0,4.62,0,0,0,0.06462817548,0.007024485803,0.0001102993869,0.0008127149435,0.0004233647125,0.02528960194,0.004841944941,0.01764658095,0.002801076046
AR,2022,0.0,4.92,0,0,0,0.0624309463,0.006532295214,0.0001027699624,0.0007962209548,0.0003979463081,0.02468317794,0.004670944042,0.01748763887,0.002524595019
AR,2023,0.0,7.5,0,0,0,0.05697629389,0.006198716185,9.420640395e-05,0.000723335676,0.0003761736684,0.02228943076,0.004080538978,0.01602682373,0.002182068055
AZ,2013,0.0,8.14,0,0,0,0.07597350835,0.004156143552,5.350416888e-05,0.0004783724846,0.001003165487,0.03365397151,0.007278375559,0.02381854883,0.002557047125
AZ,2014,0.0,6.54,0,0,0,0.07163435052,0.003926713048,4.621935348e-05,0.0004862692109,0.0009251301461,0.03171539341,0.006451686731,0.02269102749,0.00257267919
AZ,2015,0.0,6.3,0,0,0,0.06931683086,0.004102344459,4.488406051e-05,0.000456027922,0.0009328843949,0.03038973592,0.005575304379,0.02235226213,0.002462169411
AZ,2016,0.0,7.2,0,0,0,0.06979360054,0.004710332363,5.630629001e-05,0.0004782415994,0.001019737309,0.03000835765,0.005531622568,0.0218013902,0.00267534488
AZ,2017,0.0,6.81,0,0,0,0.06827925474,0.005057118326,5.986770089e-05,0.0005138407882,0.001055487428,0.02908250904,0.0053514915,0.0210318638,0.002699153737
AZ,2018,0.0,9.36,0,0,0,0.06336469394,0.0047573185,5.350638668e-05,0.0005036306109,0.0009093291668,0.02692502847,0.004440750688,0.01980839964,0.002675878147
AZ,2019,0.0,5.08,0,0,0,0.05766196557,0.004471160446,5.444439766e-05,0.0005005593236,0.0008646648042,0.02435982234,0.004000360403,0.01788669888,0.002472763059
AZ,2020,0.0,6.82,0,0,0,0.0542493257,0.004848141207,6.912441465e-05,0.0004396743957,0.0008369039754,0.02227652164,0.003299646522,0.01655994603,0.002416929095
AZ,2021,0.0,5.78,0,0,0,0.05080966959,0.004256369378,6.67595611e-05,0.0004568556357,0.0007252703659,0.02114846542,0.002851665624,0.01587156947,0.002425230324
AZ,2022,0.0,7.87,0,0,0,0.05012720817,0.004461763967,7.025222996e-05,0.0004724700263,0.0007061911782,0.02060184012,0.002691054472,0.01540562102,0.002505164626
AZ,2023,0.0,7.54,0,0,1,0.04411449665,0.004088493279,5.947780105e-05,0.0004054448294,0.000606081484,0.01796875505,0.002349776837,0.01286483306,0.002754145145
CA,2013,0.0,4.91,0,1,1,0.06127167964,0.004026369796,4.543160848e-05,0.0002686345509,0.001395733951,0.02651236191,0.006038240664,0.01617315823,0.004300963017
CA,2014,0.0,4.33,0,1,1,0.05697784129,0.003963751458,4.382314002e-05,0.0002984613618,0.001254914282,0.02441704204,0.005224465861,0.01527811286,0.003914463314
CA,2015,0.0,5.14,0,1,1,0.06136684316,0.004279716284,4.772536451e-05,0.0003285382293,0.001355646544,0.02628393027,0.005062427649,0.01683638535,0.004385117277
CA,2016,0.0,4.01,0,1,1,0.06015460521,0.00444813423,4.911381876e-05,0.0003486826656,0.001394247158,0.02550025096,0.004791880066,0.01621035942,0.004498011476
CA,2017,0.0,4.65,0,1,1,0.05917153606,0.00453299368,4.644746795e-05,0.0003737117585,0.001437206488,0.02505277435,0.004484312672,0.01629516772,0.004273293957
CA,2018,0.0,3.6,0,1,1,0.05667526608,0.004475339411,4.40681708e-05,0.0003929390779,0.001376731215,0.02386229363,0.004172285211,0.01575656307,0.003933445355
CA,2019,0.0,3.75,0,1,1,0.05555701778,0.004420678636,4.285249537e-05,0.0003753016473,0.00132629741,0.02335783025,0.003868160368,0.01589510622,0.003594563667
CA,2020,0.0,4.4,0,1,1,0.05161948724,0.004420485044,5.595904377e-05,0.0003416219608,0.001136148938,0.02138925858,0.003696624458,0.01341701264,0.004275621482
CA,2021,0.0,4.01,0,1,1,0.05292952703,0.004811666027,5.993410161e-05,0.0003739877722,0.001140663982,0.02165309749,0.003445648801,0.01366341678,0.004544031906
CA,2022,0.0,3.82,0,1,1,0.05730201652,0.005035621661,5.75976915e-05,0.0003842493681,0.001242244873,0.0236153866,0.003747027044,0.01509948592,0.004768873634
CA,2023,0.0,3.67,0,1,1,0.05667683976,0.005082382115,4.950572168e-05,0.0003641711719,0.001282606248,0.02325603777,0.00347410059,0.01465962199,0.00512231519
CO,2013,0.0,3.99,2,1,1,0.05962421706,0.003053630005,3.300401397e-05,0.0005620166287,0.0005948309644,0.02655002214,0.004756181898,0.01941830994,0.002375530293
CO,2014,0.0,3.93,2,1,1,0.05728371936,0.003078466828,2.800812908e-05,0.0005767807382,0.0005670712534,0.02535463893,0.004388313664,0.01861382914,0.002352496122
CO,2015,0.0,5.32,2,1,1,0.05968375899,0.003183809189,3.17499994e-05,0.000610774555,0.0006083887169,0.02643582031,0.004311025931,0.01918434068,0.002940453702
CO,2016,0.0,5.6,2,1,1,0.06239158208,0.003441164318,3.417656627e-05,0.0006573112084,0.0006374200852,0.02751231667,0.004308236462,0.01965242975,0.003551650466
CO,2017,0.0,6.24,2,1,1,0.06158690091,0.003721752979,3.953060434e-05,0.0007160025228,0.0006887584577,0.02707169748,0.004027491933,0.01913672995,0.003907475593
CO,2018,0.0,8.96,2,1,1,0.06225059464,0.004015084813,3.77770441e-05,0.0007604606831,0.0006643488547,0.02711021251,0.003822861156,0.01941880633,0.003868545023
CO,2019,0.0,7.12,2,1,1,0.0599855587,0.003846323495,3.976739719e-05,0.000709735163,0.0006453085064,0.02614645586,0.003519327823,0.01885478232,0.003772345717
CO,2020,0.0,7.78,2,1,1,0.06513813771,0.004230576583,5.062228389e-05,0.000628818302,0.0006825399094,0.02833849227,0.00400260412,0.01909252152,0.00524336663
CO,2021,0.0,7.23,2,1,1,0.07253664715,0.004803746909,6.194830517e-05,0.0007375289888,0.0007447562911,0.03146457667,0.004203708742,0.02014472845,0.007116139478
CO,2022,0.0,7.02,2,1,1,0.07348415031,0.005003659293,6.369943729e-05,0.0006544603476,0.000744358747,0.03173841586,0.003987892997,0.01983980619,0.007910716677
CO,2023,1.0,8.0,2,1,1,0.06705752849,0.004739851742,5.342307503e-05,0.0005874836881,0.0006453303298,0.0287889125,0.003586321651,0.01868395487,0.006518635976
CT,2013,0.0,3.34,1,1,1,0.0450285205,0.002622424494,2.528240586e-05,0.0002475453145,0.0009865694859,0.01980195819,0.003593435576,0.0144745941,0.001733928516
CT,2014,0.0,0.83,1,1,1,0.04350246275,0.002385415224,2.475824547e-05,0.0002208769315,0.0008823949958,0.01928528231,0.003342919503,0.0142415548,0.001700808009
CT,2015,0.0,1.12,1,1,1,0.04119724498,0.002214392716,3.235948035e-05,0.0002226109079,0.0008159610347,0.01830263367,0.002869393232,0.01364063681,0.001792603627
CT,2016,0.0,1.68,1,1,1,0.04088095806,0.002276955753,2.201977041e-05,0.0002204764354,0.0007556404757,0.01808269121,0.002817136956,0.01327931521,0.001986239037
CT,2017,0.0,1.4,1,1,1,0.04020056633,0.002291627027,2.937983368e-05,0.0002378367489,0.0007870997347,0.01780865614,0.002491969512,0.01326793289,0.002048753735
CT,2018,0.0,0.28,1,1,1,0.03743000179,0.002095746349,2.407938357e-05,0.0002444337425,0.000617384195,0.01661925455,0.002235182779,0.01237036332,0.002013708449
CT,2019,0.0,1.12,1,1,1,0.03233799455,0.001846034601,3.000542341e-05,0.0002234983407,0.0005445844137,0.01432296267,0.001813785781,0.01082887318,0.001680303711
CT,2020,0.0,1.4,1,1,1,0.03493331189,0.001815852995,3.935894401e-05,0.0001669943767,0.0005715480941,0.01565080295,0.001871236652,0.01141184468,0.002367721618
CT,2021,0.0,0.55,1,1,1,0.03374055261,0.001686006477,4.277803307e-05,0.0002221697846,0.0005431430263,0.01518426983,0.001461904782,0.0116116141,0.002110750948
CT,2022,1.0,0.55,1,1,1,0.03322481768,0.001535765352,3.750477428e-05,0.0001955212129,0.0004564000105,0.01507664349,0.001315149033,0.01178642686,0.001975067598
CT,2023,1.0,3.04,1,1,1,0.03417306761,0.001502276914,3.732193291e-05,0.000201261979,0.0004337637981,0.01558425689,0.001278068858,0.01138650704,0.002919680989
DE,2013,0.0,2.17,0,1,1,0.07300376119,0.005007349444,4.431282694e-05,0.0004312394622,0.00133262721,0.03134429986,0.006807963339,0.02307185163,0.00146448489
DE,2014,0.0,3.22,0,1,1,0.06970323772,0.004880508735,5.342062977e-05,0.0004166809122,0.001357952409,0.0298247376,0.006159398612,0.02231379705,0.001351541933
DE,2015,0.0,4.25,0,1,1,0.06447256365,0.00504196696,6.567267889e-05,0.000382384469,0.001313453578,0.02705820294,0.00508115872,0.02071337477,0.00126366945
DE,2016,0.0,1.05,0,1,1,0.06579419711,0.005100252126,6.087973314e-05,0.0003264413277,0.001426475126,0.02767928557,0.005277643073,0.02079567712,0.001605965374
DE,2017,0.0,7.32,0,1,1,0.05810811658,0.004573294967,5.328719289e-05,0.0003667412687,0.001130524367,0.02448076332,0.004137593801,0.01892008802,0.001423081504
DE,2018,0.0,1.04,0,1,1,0.05486188721,0.004224845906,4.764474422e-05,0.0003459422732,0.0008917853211,0.0232060977,0.003266772245,0.01841572939,0.00152359606
DE,2019,0.0,2.05,0,1,1,0.05336511486,0.00422661539,4.81228012e-05,0.0003368596084,0.0008078487265,0.02245594204,0.003055285931,0.01775731364,0.001643342466
DE,2020,0.0,2.02,0,1,1,0.04786539239,0.004318971554,7.397581498e-05,0.0002644888727,0.0007093571299,0.01961372464,0.00254152526,0.01538494278,0.001687256602
DE,2021,0.0,1.99,0,1,1,0.04601082596,0.004191849778,9.653595168e-05,0.0003214547669,0.0005622970381,0.0188135632,0.002382547096,0.01477298626,0.001658029851
DE,2022,0.0,1.96,0,1,1,0.04751982529,0.003923817454,4.811487869e-05,0.0002602131195,0.0005744327354,0.01983609519,0.002048319121,0.01603698365,0.001750792423
DE,2023,0.0,4.85,0,1,1,0.04521412166,0.003801761816,4.457839498e-05,0.0001880045354,0.0005184661156,0.01880529901,0.001766661175,0.01460911531,0.002429522527
FL,2013,0.0,4.55,0,0,0,0.07158513964,0.004693445936,4.959104986e-05,0.0003452496238,0.001183654688,0.03097756969,0.007087387542,0.02210903694,0.001781145207
FL,2014,0.0,4.74,0,0,0,0.068085268,0.0045889168,4.933292789e-05,0.0003582916921,0.001086178446,0.0293271697,0.006097740788,0.02141094284,0.001818486073
FL,2015,0.0,3.51,0,0,0,0.06585288532,0.004624618312,5.142032216e-05,0.0003730319625,0.001044064697,0.02816855631,0.005397306207,0.02076279504,0.002008455062
FL,2016,0.0,3.49,0,0,0,0.06247648148,0.004294029377,5.37842913e-05,0.0003678245232,0.0009766859378,0.02681042838,0.004856803802,0.0198654289,0.002088195684
FL,2017,0.0,3.2,0,0,0,0.05841983996,0.004080982372,5.038897236e-05,0.000378322502,0.000886550349,0.02512893761,0.004234914247,0.01884819295,0.002045830415
FL,2018,0.0,3.67,0,0,0,0.0534728417,0.003858914363,5.210805318e-05,0.0003971885752,0.0007947537217,0.02287750649,0.003385987886,0.01755382392,0.001937694679
FL,2019,0.0,3.26,0,0,0,0.05046115644,0.003782374288,5.220533578e-05,0.0003937734017,0.0007553488601,0.02144820393,0.002947042386,0.01668230345,0.001818858093
FL,2020,0.0,4.54,0,0,0,0.04306053307,0.003835954686,5.935588648e-05,0.0003536506539,0.0006221325125,0.01769431185,0.002406121994,0.01352725254,0.001760937311
FL,2021,0.0,2.47,0,0,0,0.03709755545,0.00337327136,4.292638071e-05,0.0003101969304,0.0003862916138,0.01517550636,0.001509936587,0.0126752852,0.0009902845735
FL,2022,0.0,3.51,0,0,0,0.0379954473,0.002929130971,5.372036451e-05,0.0003401240819,0.0003790994426,0.01606859268,0.001805858379,0.01295101337,0.001311720934
FL,2023,0.0,4.2,0,0,0,0.0361320552,0.002902206678,4.714576613e-05,0.0002987520171,0.0004229850912,0.01516382092,0.001630818931,0.01221460116,0.001318400833
GA,2013,0.0,3.41,0,0,0,0.07570727818,0.003753867402,5.63295223e-05,0.0002892515968,0.001271066166,0.03399861868,0.00835027638,0.02293101815,0.00271732415
GA,2014,0.0,2.78,0,0,0,0.07511152672,0.00385802622,6.011608049e-05,0.0003116726611,0.001266300173,0.03358834964,0.007727837964,0.02311141421,0.002749097466
GA,2015,0.0,3.54,0,0,0,0.06982284641,0.003813068183,6.098399141e-05,0.0003193325724,0.001229974553,0.0309834953,0.006681668859,0.02164000267,0.002661823766
GA,2016,0.0,2.91,0,0,0,0.06763696937,0.003904351721,6.612615163e-05,0.0003278189423,0.001174563344,0.0297960367,0.006080794134,0.02114941214,0.002565830426
GA,2017,0.0,3.65,0,0,0,0.06429794138,0.003564563906,6.539867503e-05,0.000254104103,0.0009453517724,0.02858440679,0.005316691403,0.02076739247,0.002500322912
GA,2018,0.0,5.14,0,0,0,0.05963620851,0.003388693377,6.155379473e-05,0.0002661939995,0.0008085714087,0.02642941088,0.004453945061,0.01956316594,0.002412299875
GA,2019,0.0,4.43,0,0,0,0.06200270605,0.003261755247,5.692499638e-05,0.0002827431638,0.0007045526824,0.02773959778,0.003526150685,0.02209724859,0.002116198502
GA,2020,0.0,4.19,0,0,0,0.04814894318,0.004000927356,8.8048413e-05,0.0003193272242,0.0006550876623,0.02007354423,0.00290746504,0.01478457037,0.002381508825
GA,2021,0.0,5.56,0,0,0,0.03902510829,0.003498414771,7.888373307e-05,0.0003332397419,0.0004242665644,0.01601413938,0.00203744354,0.01205614112,0.001920554719
GA,2022,0.0,5.96,0,0,0,0.04159783361,0.003712403586,8.366263852e-05,0.0003799181811,0.0004427797035,0.01708651322,0.002196671162,0.01279928408,0.002090557979
GA,2023,0.0,5.17,0,0,0,0.04350187008,0.003517925599,7.090252109e-05,0.000324954777,0.0004222417401,0.01823300944,0.002233429414,0.01349405539,0.002505524639
HI,2013,0.0,2.84,0,1,1,0.06960177773,0.002544381176,2.27113522e-05,0.0003605427161,0.0006628875923,0.03212662714,0.005519568314,0.02336998141,0.003237077418
HI,2014,0.0,2.12,0,1,1,0.06981553339,0.002367177208,1.408195841e-05,0.0003858456603,0.0006703012201,0.03240399449,0.005259611465,0.02323734366,0.00390703936
HI,2015,0.0,2.11,0,1,1,0.06907012629,0.002934472755,1.327183584e-05,0.0003758025095,0.0007578916781,0.03170501878,0.004756905371,0.02314887577,0.003799237638
HI,2016,0.0,4.2,0,1,1,0.06442436846,0.002416211294,2.44980867e-05,0.0004206671459,0.0006894461543,0.02964478474,0.004187772935,0.02160801241,0.003848999393
HI,2017,0.0,2.81,0,1,1,0.06174541129,0.002511580161,2.738373673e-05,0.0003981174032,0.000756212422,0.02836112549,0.003896214234,0.02076529821,0.003699613047
HI,2018,0.0,7.74,0,1,1,0.06285966494,0.002549639482,2.815725546e-05,0.000499087353,0.0006694387485,0.02888019299,0.004018744285,0.02083636904,0.004025079667
HI,2019,0.0,4.24,0,1,1,0.06267523303,0.002645493301,2.613704997e-05,0.0004415042225,0.0007622128898,0.02869212321,0.003909254988,0.02110602106,0.003676847165
HI,2020,0.0,2.07,0,1,1,0.05331036257,0.002541566987,2.913988995e-05,0.0004044048142,0.0006162020631,0.0241136143,0.003290675377,0.01702480302,0.0037981359
HI,2021,0.0,4.15,0,1,1,0.05614468122,0.002739860443,1.589326361e-05,0.0004671237477,0.0006136181775,0.02533248016,0.003322383105,0.01765879789,0.004351299171
HI,2022,0.0,1.39,0,1,1,0.05515915889,0.002762124044,2.013614814e-05,0.0004506331083,0.0006936555858,0.0248174554,0.002669081153,0.01801004863,0.004138325617
HI,2023,0.0,4.18,0,1,1,0.03713510478,0.00187090022,1.393594205e-05,0.0002835964207,0.0004445565514,0.01669665217,0.001758715887,0.0119033849,0.003034551381
IA,2013,0.0,1.62,0,0,0,0.04970700191,0.002730293975,1.325856366e-05,0.0003663890884,0.0003030066865,0.02198205179,0.005147556495,0.01545851509,0.001375980204
IA,2014,0.0,2.89,0,0,0,0.04759540258,0.0027284296,1.929582461e-05,0.0003698366383,0.0003367121394,0.0209359697,0.004619098814,0.0149844942,0.001332376689
IA,2015,0.0,1.6,0,0,0,0.04724251817,0.002760732954,2.338246962e-05,0.0003859709026,0.0003363231931,0.02072007116,0.004797249965,0.01451891209,0.0014039091
IA,2016,0.0,1.6,0,0,0,0.0482476271,0.002928899293,2.331621029e-05,0.0004081933802,0.0003673101621,0.02104463649,0.004888738558,0.01455825843,0.001597639505
IA,2017,0.0,1.59,0,0,0,0.047518209,0.002875013877,3.117408276e-05,0.0004151242653,0.0004036725614,0.02088409062,0.004679611545,0.01445491321,0.001749565869
IA,2018,0.0,3.18,0,0,0,0.04149566572,0.00263702996,2.223197606e-05,0.0003576172149,0.0003141060618,0.0181108029,0.003948716548,0.01254455129,0.001617535058
IA,2019,0.0,1.9,0,0,0,0.04274723731,0.002875684106,2.215473117e-05,0.0004320172579,0.0002908599707,0.01849793455,0.003926451356,0.01281144805,0.001760035144
IA,2020,0.0,2.51,0,0,0,0.04003463186,0.003034871147,3.508704273e-05,0.000407452235,0.0002980818135,0.01698244478,0.003710691844,0.01130087266,0.001970880283
IA,2021,0.0,2.81,0,0,0,0.03606729735,0.002950255638,2.282898681e-05,0.0004853505141,0.0002164062859,0.01508339304,0.002662860585,0.01052666473,0.001893867728
IA,2022,0.0,1.88,0,0,0,0.03385015608,0.002907342782,1.874697119e-05,0.0004602381428,0.0002296503971,0.01401773526,0.002241825305,0.01014211142,0.001633798539
IA,2023,0.0,1.25,0,0,0,0.03441218034,0.0027994976,2.463358324e-05,0.000412534565,0.0002229495192,0.01440659257,0.002185840741,0.01056843085,0.001652320982
ID,2013,0.0,2.48,0,0,0,0.04211073241,0.002152100359,1.79806714e-05,0.0004178956042,0.0001364050934,0.01874329987,0.004149814954,0.01363988931,0.0009535956073
ID,2014,0.0,2.45,0,0,0,0.04173033375,0.002103613517,1.957418801e-05,0.000394542227,0.0001241737552,0.01861994634,0.003955209364,0.01363892719,0.00102580979
ID,2015,0.0,4.24,0,0,0,0.03963993834,0.002173849911,1.936075623e-05,0.0004253316135,0.0001155595138,0.01749244325,0.003705164724,0.01265467429,0.00113260424
ID,2016,0.0,3.57,0,0,0,0.03987735904,0.002307107152,2.916621528e-05,0.0004279695671,0.0001267837522,0.01747413433,0.003760656085,0.01247718785,0.001236290391
ID,2017,0.0,3.49,0,0,0,0.03801026701,0.002391640254,2.443417433e-05,0.000439233372,0.0001291520643,0.01661349325,0.003395768466,0.01196692776,0.001250797019
ID,2018,0.0,7.43,0,0,0,0.03429578141,0.002396980125,1.942262256e-05,0.0005295520915,0.0001113944529,0.01475091058,0.002850555487,0.01078298304,0.001117372051
ID,2019,0.0,4.48,0,0,0,0.02951941243,0.002326361329,1.565067689e-05,0.000513118621,8.999139213e-05,0.01243334489,0.002260963858,0.009273585011,0.0008987960158
ID,2020,0.0,4.87,0,0,0,0.02708941258,0.002425950223,2.244222905e-05,0.0004554130383,9.52426306e-05,0.01111875607,0.002042242844,0.008109307887,0.0009672053349
ID,2021,0.0,7.35,0,0,0,0.02410946934,0.002407691169,2.258030976e-05,0.0005729097197,8.296951028e-05,0.009647043502,0.001622631562,0.007119099056,0.0009053128843
ID,2022,0.0,4.13,0,0,0,0.02379846037,0.002487322289,2.733321197e-05,0.0005255196791,8.303107786e-05,0.009411907894,0.001615753832,0.006871466344,0.0009246877181
ID,2023,0.0,7.13,0,0,0,0.0208700857,0.002340275438,2.341293392e-05,0.0004290674628,9.466968931e-05,0.008094767413,0.001408338873,0.00592194535,0.00076448319
IL,2013,0.0,2.17,2,1,1,0.05429581293,0.004030548886,5.601001416e-05,0.0004142568914,0.001375658699,0.02296627794,0.004584210203,0.01676103552,0.00162103221
IL,2014,0.0,2.48,2,1,1,0.04952776271,0.00370860884,5.356232547e-05,0.0003360453724,0.001185435177,0.02093176866,0.003940246491,0.01560317117,0.001388351002
IL,2015,0.0,1.79,2,1,1,0.04805933026,0.003875287628,5.872710023e-05,0.0003836733365,0.001172672707,0.02001410229,0.003648713179,0.01498740522,0.001377983896
IL,2016,0.0,2.5,2,1,1,0.05004259206,0.00436702996,8.265991343e-05,0.0003897714862,0.001389013757,0.0205096307,0.003754598688,0.01520724266,0.00154778935
IL,2017,0.0,2.19,2,1,1,0.04862822375,0.004362282574,7.687978504e-05,0.0004242074813,0.001386729877,0.0199518293,0.003390766104,0.01492703537,0.001634027822
IL,2018,0.0,1.89,2,1,1,0.04700468936,0.004114022471,7.089483349e-05,0.0004799155801,0.001120091211,0.01938832221,0.003090213047,0.01473834423,0.001559764934
IL,2019,0.0,1.58,2,1,1,0.04541463866,0.004152595674,6.71823524e-05,0.0004863812846,0.0009994460416,0.01855472366,0.00274642404,0.01430684114,0.001501458473
IL,2020,0.0,1.33,2,1,1,0.03970580408,0.004259135827,9.143970263e-05,0.0004043684504,0.0009740592475,0.01559376621,0.00246434368,0.01143472945,0.001694693081
IL,2021,0.0,2.76,2,1,1,0.03476176074,0.00344768903,9.064776022e-05,0.0005234711093,0.0008560301531,0.01393319134,0.001969736418,0.01023878275,0.001724672168
IL,2022,0.0,2.23,2,1,1,0.03966211499,0.002905333574,7.923998286e-05,0.0004907792318,0.0008511343796,0.01692572392,0.002103237379,0.01199416756,0.002828318987
IL,2023,0.0,2.71,2,1,1,0.04060371536,0.003100873655,6.557931436e-05,0.0004251898194,0.001102417757,0.01720098402,0.002318304462,0.01143542282,0.003447256741
IN,2013,0.0,3.35,0,0,0,0.06450152366,0.003595804595,5.433200324e-05,0.0003410588775,0.001082683112,0.02853145465,0.006506752007,0.0198660328,0.002158669843
IN,2014,0.0,1.52,0,0,0,0.06057036503,0.003653446258,5.047075727e-05,0.0003329857469,0.001044881083,0.02650987893,0.00559406961,0.01881574081,0.002100068507
IN,2015,0.0,3.03,0,0,0,0.05992331804,0.003836971144,5.595236367e-05,0.0003608171344,0.001070807263,0.02599183882,0.005202662486,0.0187425296,0.002046646729
IN,2016,0.0,2.41,0,0,0,0.05905405285,0.00399698101,6.496827634e-05,0.000369158489,0.001099034113,0.025393401,0.005059837893,0.01815705048,0.002176512627
IN,2017,0.0,3.0,0,0,0,0.05562664243,0.003949951367,6.201124851e-05,0.0003921873635,0.001056293301,0.02386336985,0.004474269236,0.01717621495,0.002212885667
IN,2018,0.0,2.54,0,0,0,0.05136496962,0.003735196954,6.243001826e-05,0.0003712943192,0.000856844533,0.02194728786,0.003867375342,0.01581077551,0.002269137004
